"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2023","4,383.31","4,405.38","4,420.92","4,375.87","24.73M","-0.53%"
"09/15/2023","4,406.46","4,424.29","4,455.37","4,405.18","70.04M","0.13%"
"09/14/2023","4,400.54","4,333.66","4,400.54","4,325.76","37.26M","2.02%"
"09/13/2023","4,313.53","4,321.44","4,332.51","4,288.93","26.72M","-0.35%"
"09/12/2023","4,328.65","4,371.87","4,380.26","4,315.92","28.70M","-1.11%"
"09/11/2023","4,377.05","4,342.33","4,383.55","4,342.33","25.05M","1.07%"
"09/08/2023","4,330.86","4,359.38","4,359.68","4,302.49","25.49M","-0.62%"
"09/07/2023","4,358.06","4,381.31","4,397.43","4,349.54","24.74M","-0.83%"
"09/06/2023","4,394.50","4,374.07","4,402.69","4,358.67","21.76M","0.25%"
"09/05/2023","4,383.43","4,379.17","4,404.49","4,369.47","22.63M","-0.17%"
"09/04/2023","4,390.71","4,413.97","4,434.85","4,390.71","18.17M","0.04%"
"09/01/2023","4,389.10","4,378.41","4,415.23","4,378.41","23.13M","0.23%"
"08/31/2023","4,378.95","4,395.13","4,408.76","4,378.95","49.11M","-0.34%"
"08/30/2023","4,393.69","4,371.29","4,406.10","4,371.29","23.93M","0.55%"
"08/29/2023","4,369.64","4,304.62","4,375.39","4,303.05","32.98M","1.76%"
"08/28/2023","4,294.21","4,258.52","4,298.01","4,258.52","20.29M","1.46%"
"08/25/2023","4,232.24","4,216.08","4,259.70","4,213.40","22.39M","0.12%"
"08/24/2023","4,227.12","4,263.55","4,281.23","4,226.06","22.93M","-0.60%"
"08/23/2023","4,252.44","4,244.35","4,261.81","4,237.59","19.53M","0.28%"
"08/22/2023","4,240.55","4,222.35","4,258.33","4,221.12","22.41M","0.93%"
"08/21/2023","4,201.61","4,210.98","4,242.66","4,201.44","20.30M","-0.20%"
"08/18/2023","4,209.88","4,205.24","4,220.16","4,183.30","21.64M","-0.39%"
"08/17/2023","4,226.16","4,220.15","4,249.14","4,210.54","24.75M","-0.15%"
"08/16/2023","4,232.57","4,223.19","4,249.79","4,222.84","19.42M","-0.34%"
"08/15/2023","4,246.95","4,273.81","4,279.53","4,243.52","20.57M","-0.55%"
"08/14/2023","4,270.61","4,290.08","4,304.94","4,264.82","15.98M","-0.77%"
"08/11/2023","4,303.85","4,333.12","4,342.17","4,292.14","23.37M","-1.04%"
"08/10/2023","4,349.05","4,337.09","4,365.50","4,335.41","24.48M","0.71%"
"08/09/2023","4,318.35","4,306.42","4,345.12","4,304.32","22.60M","1.23%"
"08/08/2023","4,265.71","4,276.49","4,285.24","4,260.97","25.36M","-0.76%"
"08/07/2023","4,298.17","4,285.32","4,308.98","4,274.42","20.38M","0.15%"
"08/04/2023","4,291.94","4,275.49","4,293.79","4,261.29","25.10M","0.60%"
"08/03/2023","4,266.43","4,290.71","4,290.94","4,259.60","29.64M","-1.00%"
"08/02/2023","4,309.41","4,340.75","4,340.75","4,282.32","31.98M","-1.53%"
"08/01/2023","4,376.34","4,377.92","4,395.54","4,372.84","25.45M","-0.27%"
"07/31/2023","4,388.24","4,379.84","4,388.71","4,374.03","36.98M","0.07%"
"07/28/2023","4,385.13","4,377.65","4,393.51","4,369.98","28.99M","0.02%"
"07/27/2023","4,384.29","4,445.35","4,446.82","4,383.82","41.29M","-1.20%"
"07/26/2023","4,437.67","4,470.72","4,475.51","4,403.73","29.48M","-0.93%"
"07/25/2023","4,479.52","4,411.86","4,485.60","4,406.16","29.15M","1.53%"
"07/24/2023","4,412.14","4,394.71","4,415.72","4,378.20","28.96M","0.32%"
"07/21/2023","4,397.96","4,386.83","4,421.52","4,376.18","50.51M","-0.17%"
"07/20/2023","4,405.25","4,416.85","4,425.75","4,386.01","41.71M","-0.32%"
"07/19/2023","4,419.30","4,424.54","4,436.23","4,409.18","32.74M","0.20%"
"07/18/2023","4,410.34","4,371.37","4,418.03","4,359.55","33.90M","0.76%"
"07/17/2023","4,377.14","4,383.83","4,406.40","4,365.37","40.97M","-0.61%"
"07/14/2023","4,403.80","4,428.61","4,435.33","4,397.36","70.31M","-1.43%"
"07/13/2023","4,467.76","4,457.87","4,482.27","4,443.12","24.61M","0.59%"
"07/12/2023","4,441.49","4,394.76","4,444.21","4,380.34","30.48M","1.28%"
"07/11/2023","4,385.39","4,376.47","4,388.39","4,350.18","20.96M","0.69%"
"07/10/2023","4,355.55","4,353.93","4,374.01","4,335.88","17.29M","-0.22%"
"07/07/2023","4,364.99","4,357.96","4,370.45","4,337.87","25.84M","0.29%"
"07/06/2023","4,352.27","4,408.42","4,423.38","4,345.26","28.22M","-1.83%"
"07/05/2023","4,433.59","4,445.61","4,450.64","4,416.84","26.30M","-0.63%"
"07/04/2023","4,461.54","4,461.98","4,483.45","4,461.23","18.85M","0.07%"
"07/03/2023","4,458.43","4,429.78","4,476.15","4,426.76","28.26M","0.87%"
"06/30/2023","4,419.87","4,418.96","4,441.65","4,415.06","40.36M","0.43%"
