"Date","Price","Open","High","Low","Vol.","Change %"
"08/16/2018","1,820.63","1,820.03","1,824.22","1,818.46","","0.03%"
"08/14/2018","1,820.03","1,831.14","1,831.14","1,819.65","","-0.59%"
"08/13/2018","1,830.85","1,836.52","1,839.33","1,829.46","","-0.31%"
"08/10/2018","1,836.52","1,842.36","1,844.68","1,834.41","","-0.29%"
"08/09/2018","1,841.80","1,839.18","1,843.47","1,836.32","","0.17%"
"08/08/2018","1,838.74","1,838.02","1,841.22","1,833.42","","0.04%"
"08/07/2018","1,838.02","1,830.07","1,838.02","1,827.14","","0.55%"
"08/06/2018","1,827.88","1,822.21","1,827.88","1,818.84","","0.28%"
"08/03/2018","1,822.78","1,818.34","1,829.29","1,815.63","","0.24%"
"08/02/2018","1,818.34","1,810.69","1,825.56","1,809.67","","0.40%"
"08/01/2018","1,811.04","1,821.33","1,821.33","1,808.27","","-0.49%"
"07/31/2018","1,820.01","1,836.15","1,838.52","1,818.34","","-0.88%"
"07/30/2018","1,836.15","1,834.07","1,838.85","1,830.11","","0.14%"
"07/27/2018","1,833.64","1,831.13","1,834.56","1,830.49","","0.05%"
"07/26/2018","1,832.81","1,821.56","1,833.46","1,821.56","","0.62%"
"07/25/2018","1,821.56","1,824.29","1,824.29","1,816.23","","-0.14%"
"07/24/2018","1,824.16","1,811.26","1,826.33","1,808.68","","0.74%"
"07/23/2018","1,810.70","1,791.78","1,813.50","1,791.04","","1.07%"
"07/20/2018","1,791.50","1,794.62","1,795.44","1,790.06","","-0.20%"
"07/19/2018","1,795.18","1,795.93","1,796.30","1,791.51","","-0.02%"
"07/18/2018","1,795.49","1,789.04","1,795.49","1,784.28","","0.22%"
"07/17/2018","1,791.63","1,802.96","1,804.76","1,791.63","","-0.63%"
"07/16/2018","1,802.96","1,807.36","1,808.15","1,802.96","","-0.26%"
"07/13/2018","1,807.75","1,808.50","1,808.50","1,805.02","","0.01%"
"07/12/2018","1,807.51","1,809.68","1,810.99","1,803.22","","-0.12%"
"07/11/2018","1,809.68","1,810.84","1,811.14","1,806.24","","-0.15%"
"07/10/2018","1,812.33","1,798.90","1,812.33","1,797.87","","0.69%"
"07/09/2018","1,799.90","1,803.60","1,804.20","1,796.51","","-0.21%"
"07/06/2018","1,803.60","1,799.24","1,804.46","1,797.95","","0.21%"
"07/05/2018","1,799.80","1,796.45","1,802.87","1,795.88","","0.19%"
"07/04/2018","1,796.30","1,800.96","1,801.10","1,795.22","","-0.26%"
"07/03/2018","1,800.96","1,804.67","1,804.67","1,796.04","","-0.21%"
"07/02/2018","1,804.67","1,816.49","1,819.76","1,804.67","","-0.65%"
"06/29/2018","1,816.49","1,811.13","1,818.40","1,810.09","","0.30%"
"06/28/2018","1,811.13","1,813.09","1,813.09","1,803.51","","-0.08%"
"06/27/2018","1,812.65","1,813.47","1,818.32","1,809.78","","-0.08%"
"06/26/2018","1,814.03","1,838.72","1,838.72","1,814.00","","-1.33%"
"06/21/2018","1,838.51","1,831.42","1,841.06","1,830.31","","0.37%"
"06/20/2018","1,831.82","1,820.61","1,831.82","1,815.80","","0.62%"
"06/19/2018","1,820.61","1,815.75","1,822.91","1,811.78","","0.27%"
