"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2018","38,295.72","38,265.35","38,520.23","38,265.35","2.23M","0.08%"
"04/26/2018","38,265.35","38,051.19","38,266.57","37,890.25","2.08M","0.57%"
"04/25/2018","38,049.97","37,924.58","38,081.62","37,595.29","2.50M","0.41%"
"04/24/2018","37,892.90","38,121.05","38,510.07","37,768.04","4.86M","-0.60%"
"04/23/2018","38,123.45","38,131.70","38,331.32","38,010.08","3.18M","0.00%"
"04/20/2018","38,122.87","38,669.44","38,669.70","38,117.61","3.47M","-1.40%"
"04/19/2018","38,663.10","38,766.49","38,861.26","38,485.35","2.04M","-0.27%"
"04/18/2018","38,766.49","38,171.85","38,766.49","38,106.46","3.78M","1.60%"
"04/17/2018","38,154.20","38,302.62","38,395.77","38,050.64","2.05M","-0.37%"
"04/16/2018","38,296.28","38,384.01","38,539.02","38,200.15","2.11M","-0.14%"
"04/13/2018","38,351.65","38,336.37","38,617.99","38,327.29","3.45M","0.06%"
"04/12/2018","38,330.37","37,970.09","38,602.51","37,936.69","4.46M","0.94%"
"04/11/2018","37,971.57","37,878.99","38,215.49","37,787.38","4.57M","0.24%"
"04/10/2018","37,882.42","38,320.47","38,654.47","37,813.08","11.27M","-1.11%"
"04/09/2018","38,306.34","37,968.14","38,674.49","37,968.14","5.25M","0.91%"
"04/06/2018","37,962.26","38,068.90","38,125.60","37,812.41","4.08M","-0.27%"
"04/05/2018","38,065.04","37,296.01","38,123.13","37,296.01","4.41M","2.12%"
"04/04/2018","37,275.42","37,879.69","38,148.50","37,202.16","3.25M","-1.56%"
"04/03/2018","37,867.54","37,252.57","37,938.80","36,947.18","4.27M","1.63%"
"03/29/2018","37,258.90","36,810.05","37,377.28","36,810.05","4.34M","1.29%"
"03/28/2018","36,783.31","37,302.34","37,328.32","36,783.31","3.15M","-1.39%"
"03/27/2018","37,300.96","37,087.05","37,617.58","37,087.05","2.60M","0.58%"
"03/26/2018","37,087.05","36,944.80","37,412.34","36,944.80","2.54M","0.40%"
"03/23/2018","36,940.37","37,349.04","37,397.13","36,702.80","4.95M","-1.10%"
"03/22/2018","37,350.75","38,186.34","38,202.34","37,349.87","2.83M","-2.32%"
"03/21/2018","38,236.94","37,954.97","38,300.18","37,922.45","2.72M","0.74%"
"03/20/2018","37,954.29","37,689.09","38,024.99","37,521.42","4.49M","0.70%"
"03/19/2018","37,689.09","38,844.48","38,876.06","37,689.09","5.15M","-3.09%"
"03/14/2018","38,891.24","38,550.22","38,928.62","38,425.55","8.57M","0.59%"
"03/13/2018","38,663.67","38,797.71","39,008.45","38,347.75","4.07M","-0.41%"
"03/12/2018","38,822.65","38,464.44","38,858.63","38,464.44","5.05M","1.07%"
"03/09/2018","38,411.50","38,592.00","38,807.61","38,252.93","4.67M","-0.67%"
"03/08/2018","38,670.63","38,186.20","38,759.51","38,186.20","5.46M","1.27%"
"03/07/2018","38,186.20","37,982.26","38,425.30","37,675.32","12.18M","0.47%"
