"Date","Price","Open","High","Low","Vol.","Change %"
"11/20/2020","699.45","700.33","705.22","697.71","31.51M","0.04%"
"11/19/2020","699.20","703.60","703.60","694.58","50.16M","-1.27%"
"11/18/2020","708.16","691.74","708.31","690.53","56.66M","2.48%"
"11/17/2020","690.99","692.18","700.99","687.55","54.21M","-0.05%"
"11/16/2020","691.36","659.17","695.65","659.17","86.81M","5.44%"
"11/13/2020","655.68","655.02","660.01","653.04","27.36M","-0.20%"
"11/12/2020","657.01","655.15","665.82","653.07","48.32M","-0.21%"
"11/11/2020","658.42","651.31","662.09","650.43","34.42M","1.02%"
"11/10/2020","651.77","655.32","663.43","647.92","64.98M","-0.57%"
"11/09/2020","655.50","592.97","657.88","592.97","96.73M","11.46%"
"11/06/2020","588.10","589.99","590.00","583.55","16.04M","-0.35%"
"11/05/2020","590.16","583.56","590.16","576.11","22.58M","0.33%"
"11/04/2020","588.24","583.02","590.20","581.22","22.84M","0.64%"
"11/03/2020","584.48","577.16","585.52","577.16","26.32M","2.02%"
"11/02/2020","572.88","569.29","581.26","567.14","30.23M","0.59%"
"10/30/2020","569.50","564.13","571.89","550.11","49.25M","0.81%"
"10/29/2020","564.93","591.48","591.48","557.72","54.14M","-5.08%"
"10/27/2020","595.16","597.05","599.16","592.09","26.58M","-0.14%"
"10/26/2020","595.97","608.69","609.37","591.62","58.49M","-2.67%"
"10/23/2020","612.32","610.19","614.66","608.32","19.15M","0.56%"
"10/22/2020","608.90","617.71","617.92","607.75","29.33M","-1.79%"
"10/21/2020","619.98","623.76","624.56","619.29","14.40M","-0.53%"
"10/20/2020","623.27","618.57","624.48","615.08","20.15M","0.83%"
"10/19/2020","618.13","620.38","621.01","615.31","19.04M","-0.33%"
"10/16/2020","620.18","618.68","624.29","618.68","20.33M","0.15%"
"10/15/2020","619.26","627.54","627.54","617.13","29.38M","-2.14%"
"10/14/2020","632.81","637.00","639.77","630.25","24.52M","-0.55%"
"10/13/2020","636.32","635.67","640.83","633.70","18.00M","-0.17%"
"10/12/2020","637.39","647.45","647.45","636.19","26.56M","-2.16%"
"10/09/2020","651.47","648.56","652.92","647.03","15.33M","0.45%"
"10/08/2020","648.56","644.21","652.03","643.22","26.83M","1.02%"
"10/07/2020","641.99","646.71","647.38","639.95","21.61M","-0.37%"
"10/06/2020","644.35","634.22","644.54","633.51","32.73M","1.72%"
"10/05/2020","633.43","628.70","634.06","627.33","19.61M","1.24%"
"10/02/2020","625.67","629.21","629.76","622.90","23.92M","-0.92%"
"10/01/2020","631.51","628.56","634.72","628.39","22.02M","1.08%"
"09/30/2020","624.75","621.65","627.30","618.50","29.43M","0.22%"
"09/29/2020","623.36","625.36","625.84","621.24","30.66M","-0.29%"
"09/28/2020","625.20","623.35","631.43","623.35","30.20M","1.18%"
"09/25/2020","617.90","621.57","627.18","615.33","21.73M","-0.33%"
