"Date","Price","Open","High","Low","Vol.","Change %"
"11/15/2021","1,225.46","1,221.18","1,227.86","1,217.49","16.48K","0.73%"
"11/12/2021","1,216.62","1,218.70","1,227.65","1,216.16","15.95K","0.22%"
"11/11/2021","1,213.91","1,207.91","1,215.22","1,207.91","6.28K","0.39%"
"11/10/2021","1,209.14","1,204.33","1,209.66","1,201.09","7.04K","0.17%"
"11/09/2021","1,207.09","1,205.12","1,210.30","1,204.03","18.64K","0.35%"
"11/08/2021","1,202.89","1,201.15","1,209.10","1,200.35","18.74K","0.19%"
"11/05/2021","1,200.66","1,192.88","1,202.32","1,192.88","16.50K","0.63%"
"11/04/2021","1,193.17","1,188.68","1,195.34","1,188.21","8.39K","0.38%"
"11/03/2021","1,188.68","1,184.64","1,189.05","1,181.10","7.28K","0.24%"
"11/02/2021","1,185.80","1,178.89","1,186.68","1,178.89","11.09K","0.43%"
"10/29/2021","1,180.67","1,186.75","1,187.09","1,180.48","12.78K","-0.50%"
"10/28/2021","1,186.55","1,186.37","1,189.87","1,185.25","3.81K","0.15%"
"10/27/2021","1,184.80","1,181.36","1,191.75","1,177.45","11.24K","0.48%"
"10/26/2021","1,179.11","1,173.83","1,180.11","1,171.10","12.08K","-0.04%"
"10/25/2021","1,179.61","1,191.97","1,192.51","1,179.61","9.40K","-1.00%"
"10/22/2021","1,191.57","1,181.05","1,191.57","1,175.50","12.01K","0.80%"
"10/21/2021","1,182.08","1,184.30","1,186.80","1,182.08","6.04K","-0.34%"
"10/20/2021","1,186.07","1,182.12","1,187.16","1,181.18","2.95K","0.05%"
"10/19/2021","1,185.44","1,179.91","1,190.31","1,177.97","6.31K","0.53%"
"10/18/2021","1,179.16","1,177.57","1,180.95","1,175.95","15.75K","0.32%"
"10/15/2021","1,175.39","1,175.98","1,178.95","1,174.33","12.06K","0.38%"
"10/14/2021","1,170.93","1,168.97","1,174.87","1,167.33","19.99K","0.51%"
"10/13/2021","1,164.98","1,162.12","1,168.12","1,158.66","4.97K","0.67%"
"10/12/2021","1,157.18","1,152.84","1,160.36","1,152.84","10.05K","-0.15%"
"10/11/2021","1,158.88","1,166.71","1,168.27","1,156.42","8.94K","-0.50%"
"10/08/2021","1,164.69","1,166.68","1,167.70","1,160.63","10.21K","0.03%"
"10/07/2021","1,164.37","1,162.71","1,167.91","1,160.68","6.41K","0.21%"
"10/06/2021","1,161.95","1,167.01","1,170.14","1,154.55","18.00K","-0.24%"
"10/05/2021","1,164.79","1,166.86","1,171.37","1,163.00","10.14K","-0.22%"
"10/04/2021","1,167.41","1,164.76","1,170.37","1,160.30","17.67K","0.10%"
"10/01/2021","1,166.29","1,165.66","1,173.42","1,164.35","15.54K","-0.45%"
"09/30/2021","1,171.59","1,171.83","1,176.95","1,168.27","4.95K","-0.05%"
"09/29/2021","1,172.17","1,167.26","1,175.10","1,156.14","12.81K","0.53%"
"09/28/2021","1,165.97","1,170.36","1,172.95","1,165.97","6.13K","-0.15%"
"09/27/2021","1,167.76","1,171.02","1,172.33","1,163.16","5.60K","-0.29%"
"09/24/2021","1,171.20","1,172.70","1,179.16","1,171.20","9.49K","0.65%"
"09/23/2021","1,163.61","1,159.56","1,165.08","1,156.43","9.85K","0.84%"
"09/22/2021","1,153.95","1,151.80","1,157.82","1,151.17","9.45K","0.08%"
"09/21/2021","1,153.02","1,141.22","1,155.53","1,141.22","11.92K","1.38%"
"09/20/2021","1,137.37","1,162.32","1,162.71","1,135.93","35.91K","-2.63%"
"09/17/2021","1,168.15","1,169.08","1,171.06","1,167.44","9.69K","-0.10%"
"09/16/2021","1,169.31","1,170.43","1,175.57","1,167.73","25.95K","-0.30%"
"09/15/2021","1,172.78","1,172.93","1,178.89","1,168.95","7.82K","-0.26%"
"09/14/2021","1,175.85","1,182.31","1,183.11","1,171.93","9.06K","-0.24%"
"09/13/2021","1,178.66","1,169.03","1,180.26","1,169.03","20.45K","0.20%"
"09/10/2021","1,176.35","1,169.07","1,176.79","1,165.91","10.69K","0.13%"
"09/09/2021","1,174.82","1,192.21","1,192.21","1,166.53","18.35K","-1.06%"
"09/08/2021","1,187.44","1,201.17","1,201.17","1,185.38","15.76K","-0.92%"
"09/07/2021","1,198.47","1,205.41","1,205.41","1,196.15","6.94K","-0.06%"
"09/06/2021","1,199.18","1,204.67","1,204.67","1,196.34","8.61K","-0.30%"
"09/03/2021","1,202.75","1,193.86","1,204.35","1,193.86","20.87K","1.00%"
"09/02/2021","1,190.83","1,187.71","1,200.66","1,187.71","11.52K","-0.36%"
"09/01/2021","1,195.09","1,193.89","1,199.07","1,192.33","10.88K","-0.17%"
"08/31/2021","1,197.16","1,205.47","1,209.01","1,197.16","18.28K","-0.14%"
"08/30/2021","1,198.89","1,196.84","1,202.54","1,194.65","9.82K","0.36%"
"08/27/2021","1,194.54","1,195.46","1,199.84","1,194.54","6.73K","-0.14%"
"08/26/2021","1,196.16","1,197.04","1,202.62","1,189.47","9.58K","-0.40%"
"08/25/2021","1,200.97","1,199.18","1,202.92","1,195.92","15.15K","0.14%"
"08/24/2021","1,199.24","1,196.91","1,199.77","1,193.07","15.98K","-0.20%"
"08/23/2021","1,201.67","1,203.45","1,203.45","1,191.67","14.14K","-0.22%"
"08/20/2021","1,204.29","1,199.17","1,206.75","1,199.17","12.43K","0.02%"
"08/19/2021","1,203.99","1,212.11","1,217.88","1,200.32","27.08K","-0.63%"
"08/18/2021","1,211.62","1,197.96","1,216.19","1,197.84","26.61K","1.62%"
"08/17/2021","1,192.28","1,193.82","1,195.83","1,190.67","4.80K","-0.27%"
"08/16/2021","1,195.51","1,189.81","1,196.18","1,188.68","7.71K","0.45%"
"08/13/2021","1,190.14","1,189.24","1,191.01","1,185.51","16.95K","0.09%"
"08/12/2021","1,189.03","1,183.38","1,190.56","1,183.21","9.35K","0.53%"
"08/11/2021","1,182.72","1,180.11","1,185.33","1,180.11","5.02K","0.33%"
"08/10/2021","1,178.83","1,186.51","1,186.51","1,177.33","8.03K","-0.09%"
"08/09/2021","1,179.87","1,176.97","1,187.34","1,176.97","13.41K","0.19%"
"08/06/2021","1,177.61","1,169.85","1,179.86","1,167.58","4.80K","0.42%"
"08/05/2021","1,172.70","1,173.11","1,185.30","1,168.73","7.39K","-0.01%"
"08/04/2021","1,172.85","1,181.25","1,184.01","1,166.08","24.33K","-0.88%"
"08/03/2021","1,183.26","1,183.11","1,186.86","1,181.19","6.80K","-0.21%"
"08/02/2021","1,185.72","1,170.44","1,185.72","1,166.52","40.91K","1.52%"
"07/30/2021","1,168.00","1,163.24","1,168.00","1,154.88","11.17K","0.43%"
"07/29/2021","1,163.00","1,152.51","1,164.05","1,150.49","17.00K","1.08%"
"07/28/2021","1,150.57","1,144.24","1,153.78","1,142.04","15.41K","0.85%"
"07/27/2021","1,140.89","1,142.05","1,142.80","1,138.71","7.02K","-0.08%"
"07/26/2021","1,141.80","1,141.76","1,144.04","1,139.40","5.93K","-0.08%"
"07/23/2021","1,142.67","1,135.68","1,144.96","1,132.47","12.74K","0.81%"
"07/22/2021","1,133.50","1,132.81","1,137.62","1,132.10","7.09K","0.12%"
"07/21/2021","1,132.15","1,128.10","1,133.75","1,128.10","8.31K","0.13%"
"07/20/2021","1,130.72","1,129.94","1,130.72","1,118.32","15.70K","-1.38%"
"07/19/2021","1,146.54","1,158.44","1,162.58","1,146.19","15.77K","-0.88%"
"07/16/2021","1,156.74","1,155.95","1,161.87","1,155.13","3.86K","0.16%"
"07/15/2021","1,154.92","1,152.38","1,159.76","1,150.89","7.46K","0.61%"
"07/14/2021","1,147.95","1,144.89","1,151.16","1,142.34","6.20K","-0.09%"
"07/13/2021","1,149.04","1,133.80","1,149.04","1,133.80","7.11K","1.37%"
"07/12/2021","1,133.50","1,132.56","1,133.50","1,129.50","3.92K","-0.10%"
"07/09/2021","1,134.65","1,132.43","1,134.65","1,122.82","4.76K","0.43%"
"07/08/2021","1,129.82","1,135.59","1,135.59","1,129.24","12.99K","-0.40%"
"07/07/2021","1,134.37","1,130.09","1,136.29","1,129.42","10.54K","0.38%"
"07/06/2021","1,130.09","1,130.22","1,130.89","1,128.10","3.96K","-0.01%"
"07/05/2021","1,130.22","1,128.96","1,130.85","1,124.29","4.57K","-0.01%"
"07/02/2021","1,130.36","1,129.74","1,132.64","1,125.39","14.30K","0.56%"
"07/01/2021","1,124.10","1,125.68","1,128.82","1,122.71","7.41K","-0.20%"
"06/30/2021","1,126.37","1,132.49","1,135.70","1,126.37","5.68K","-0.14%"
"06/29/2021","1,127.94","1,136.60","1,136.60","1,127.94","19.44K","-0.69%"
"06/28/2021","1,135.79","1,137.05","1,137.05","1,133.98","5.61K","-0.11%"
"06/24/2021","1,137.00","1,140.21","1,142.79","1,137.00","11.78K","0.44%"
"06/23/2021","1,132.05","1,122.95","1,136.01","1,122.95","9.52K","0.06%"
"06/22/2021","1,131.36","1,138.87","1,139.01","1,131.36","24.45K","-0.66%"
"06/21/2021","1,138.83","1,143.75","1,143.75","1,137.94","20.72K","-0.56%"
"06/18/2021","1,145.22","1,148.06","1,148.73","1,140.67","9.53K","-0.02%"
"06/17/2021","1,145.47","1,148.06","1,150.62","1,144.57","12.20K","-0.34%"
"06/16/2021","1,149.41","1,147.08","1,152.76","1,145.31","17.30K","0.32%"
"06/15/2021","1,145.73","1,143.79","1,145.87","1,140.32","10.90K","0.19%"
"06/14/2021","1,143.56","1,146.90","1,148.73","1,140.55","8.21K","0.15%"
"06/11/2021","1,141.85","1,133.74","1,143.41","1,131.19","11.34K","0.88%"
"06/10/2021","1,131.91","1,130.10","1,138.48","1,128.69","10.92K","0.47%"
"06/09/2021","1,126.67","1,132.37","1,140.02","1,126.05","26.21K","-0.79%"
"06/08/2021","1,135.59","1,143.59","1,143.59","1,127.53","18.44K","-0.69%"
"06/07/2021","1,143.51","1,145.73","1,150.40","1,139.72","12.49K","0.06%"
"06/04/2021","1,142.83","1,144.74","1,147.26","1,141.96","22.17K","-0.46%"
"06/03/2021","1,148.15","1,144.73","1,148.43","1,140.79","27.50K","0.32%"
"06/02/2021","1,144.51","1,143.03","1,146.81","1,138.56","14.13K","0.21%"
"06/01/2021","1,142.08","1,140.48","1,146.14","1,137.23","11.42K","-0.06%"
"05/31/2021","1,142.74","1,139.83","1,148.67","1,139.20","12.45K","-0.03%"
"05/28/2021","1,143.10","1,143.35","1,145.76","1,139.96","10.63K","0.28%"
"05/27/2021","1,139.88","1,144.54","1,148.35","1,139.06","21.66K","-0.27%"
"05/26/2021","1,142.94","1,136.56","1,143.71","1,136.56","18.23K","0.28%"
"05/25/2021","1,139.73","1,130.91","1,142.28","1,130.46","34.03K","0.74%"
"05/24/2021","1,131.32","1,109.24","1,132.67","1,109.24","11.36K","1.74%"
