"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2019","1,019.90","1,002.57","1,021.50","1,002.57","13.01M","1.73%"
"06/28/2019","1,002.51","995.90","1,006.85","994.10","13.04M","0.56%"
"06/27/2019","996.97","1,005.29","1,005.29","993.01","13.36M","-0.83%"
"06/26/2019","1,005.30","1,014.04","1,014.04","1,005.20","12.50M","-0.69%"
"06/25/2019","1,012.32","1,007.80","1,012.51","1,001.42","13.63M","0.41%"
"06/24/2019","1,008.19","1,006.96","1,016.02","1,004.09","16.22M","0.12%"
"06/21/2019","1,006.98","1,020.21","1,020.91","1,006.98","21.37M","-1.33%"
"06/20/2019","1,020.58","1,027.23","1,028.56","1,018.77","13.34M","-0.53%"
"06/19/2019","1,025.97","1,024.83","1,025.97","1,014.61","20.29M","0.12%"
"06/18/2019","1,024.79","1,013.25","1,025.64","1,005.57","24.93M","1.20%"
"06/17/2019","1,012.64","1,010.10","1,013.05","1,006.85","10.53M","0.16%"
"06/14/2019","1,011.02","1,016.80","1,019.31","1,008.77","11.50M","-0.89%"
"06/13/2019","1,020.05","1,022.43","1,027.27","1,018.05","11.70M","-0.37%"
"06/12/2019","1,023.80","1,013.56","1,023.89","1,008.75","13.88M","1.01%"
"06/11/2019","1,013.56","989.09","1,018.24","989.09","19.91M","2.51%"
"06/07/2019","988.75","988.94","990.17","983.80","13.68M","-0.02%"
"06/06/2019","988.92","975.00","997.53","975.00","15.97M","1.60%"
"06/04/2019","973.31","981.09","981.09","961.45","16.17M","-0.82%"
"06/03/2019","981.39","970.80","981.40","955.96","18.45M","1.05%"
"05/29/2019","971.19","998.15","998.15","971.09","15.37M","-2.76%"
"05/28/2019","998.79","989.34","1,000.42","987.69","26.29M","0.96%"
"05/27/2019","989.25","997.87","1,000.19","989.24","8.30M","-0.73%"
"05/24/2019","996.51","993.85","1,001.25","992.09","12.19M","0.33%"
"05/23/2019","993.20","1,001.02","1,001.02","989.59","12.16M","-0.59%"
"05/22/2019","999.11","991.03","1,001.26","990.30","11.38M","0.84%"
"05/21/2019","990.79","981.69","990.92","981.69","11.18M","0.97%"
"05/20/2019","981.29","983.77","988.97","976.62","15.06M","-0.21%"
"05/16/2019","983.36","974.58","984.47","972.65","12.35M","0.94%"
"05/15/2019","974.22","978.51","988.33","966.31","13.52M","-0.44%"
"05/14/2019","978.51","974.88","980.05","970.97","14.84M","0.45%"
"05/13/2019","974.17","994.19","994.19","972.42","17.11M","-2.03%"
"05/10/2019","994.40","997.71","1,001.56","992.03","21.10M","-0.27%"
"05/09/2019","997.08","1,006.11","1,008.23","992.87","14.02M","-0.95%"
"05/08/2019","1,006.62","998.50","1,006.83","994.50","22.15M","0.81%"
"05/07/2019","998.57","998.46","1,007.54","995.88","14.61M","0.30%"
"05/06/2019","995.59","1,000.39","1,000.39","984.79","8.92M","-0.54%"
"05/03/2019","1,000.96","1,010.38","1,015.41","1,000.79","15.18M","-0.93%"
"05/02/2019","1,010.33","1,018.19","1,018.28","1,006.90","14.31M","-0.74%"
"05/01/2019","1,017.89","1,016.56","1,019.93","1,013.93","8.56M","0.39%"
"04/30/2019","1,013.97","1,021.40","1,027.34","1,011.52","21.22M","-0.98%"
"04/29/2019","1,024.05","1,019.92","1,026.66","1,018.98","9.33M","0.43%"
"04/26/2019","1,019.70","1,005.69","1,020.65","1,005.43","9.83M","1.42%"
"04/25/2019","1,005.41","1,006.86","1,011.00","1,004.99","10.28M","-0.24%"
"04/24/2019","1,007.81","1,008.71","1,015.88","1,006.97","12.00M","-0.09%"
"04/23/2019","1,008.74","1,005.69","1,017.27","999.69","13.61M","0.28%"
"04/17/2019","1,005.96","1,018.33","1,018.80","1,004.97","12.62M","-1.27%"
"04/16/2019","1,018.94","1,019.91","1,025.79","1,018.94","9.52M","-0.10%"
"04/15/2019","1,019.96","1,017.70","1,021.57","1,014.59","9.30M","0.23%"
"04/12/2019","1,017.67","1,019.52","1,022.14","1,011.09","11.35M","-0.18%"
"04/11/2019","1,019.55","1,021.21","1,022.51","1,015.68","9.93M","-0.15%"
"04/10/2019","1,021.11","1,020.21","1,023.62","1,015.17","11.11M","0.00%"
"04/09/2019","1,021.15","1,024.11","1,029.57","1,018.82","10.36M","-0.31%"
"04/08/2019","1,024.32","1,022.97","1,029.48","1,021.69","12.03M","0.14%"
"04/05/2019","1,022.87","1,019.20","1,026.78","1,019.20","10.78M","0.45%"
"04/04/2019","1,018.29","1,025.82","1,026.60","1,018.27","11.82M","-0.79%"
"04/03/2019","1,026.44","1,032.84","1,034.60","1,022.10","14.12M","-0.60%"
"04/02/2019","1,032.61","1,027.60","1,034.28","1,024.38","13.47M","0.49%"
"04/01/2019","1,027.57","1,017.87","1,028.68","1,017.87","12.98M","1.02%"
"03/29/2019","1,017.19","1,012.97","1,019.32","1,010.59","12.37M","0.42%"
"03/28/2019","1,012.95","1,010.39","1,020.46","1,010.11","11.94M","0.25%"
"03/27/2019","1,010.41","1,014.28","1,017.99","1,008.68","11.35M","-0.47%"
"03/26/2019","1,015.15","1,002.64","1,017.48","1,002.64","10.39M","1.27%"
"03/25/2019","1,002.42","1,003.89","1,003.89","993.31","9.52M","-0.25%"
"03/22/2019","1,004.96","1,021.82","1,022.40","1,003.87","11.27M","-1.62%"
"03/21/2019","1,021.49","1,021.95","1,023.05","1,014.38","9.92M","-0.05%"
"03/20/2019","1,022.01","1,022.94","1,023.30","1,018.18","10.19M","-0.20%"
"03/19/2019","1,024.01","1,013.95","1,024.01","1,013.95","12.55M","0.73%"
"03/18/2019","1,016.63","1,011.88","1,017.64","1,011.88","9.71M","0.47%"
"03/15/2019","1,011.92","1,007.53","1,014.33","1,007.53","19.27M","0.46%"
"03/14/2019","1,007.31","1,000.07","1,007.67","998.87","10.31M","0.72%"
"03/13/2019","1,000.10","993.18","1,000.10","991.27","9.14M","0.62%"
"03/12/2019","993.97","990.06","997.67","990.06","9.64M","0.44%"
"03/11/2019","989.62","988.08","991.17","986.26","9.10M","0.20%"
"03/08/2019","987.61","989.14","991.86","985.30","9.62M","-0.18%"
"03/07/2019","989.39","988.50","995.79","987.85","11.32M","0.10%"
"03/06/2019","988.43","994.48","996.94","988.40","8.51M","-0.62%"
"03/05/2019","994.64","990.43","995.32","986.63","9.37M","0.43%"
"03/04/2019","990.34","988.51","992.00","979.33","12.05M","0.34%"
"03/01/2019","987.01","981.17","989.77","981.17","10.37M","0.65%"
"02/28/2019","980.63","978.03","981.55","974.19","14.10M","0.10%"
"02/27/2019","979.68","983.54","986.61","979.14","14.36M","-0.45%"
"02/26/2019","984.07","980.21","984.58","976.64","10.80M","0.38%"
"02/25/2019","980.35","979.56","983.41","973.05","13.36M","0.17%"
"02/22/2019","978.69","974.82","980.14","970.31","10.54M","0.25%"
"02/21/2019","976.28","979.15","982.29","974.02","14.45M","-0.23%"
"02/20/2019","978.53","975.23","980.27","974.38","11.60M","0.54%"
"02/19/2019","973.26","982.69","983.98","972.89","12.38M","-1.06%"
"02/18/2019","983.64","980.83","984.73","977.74","8.50M","0.30%"
"02/15/2019","980.70","975.13","980.70","969.57","10.56M","0.58%"
"02/14/2019","975.00","967.92","975.21","967.92","11.96M","0.82%"
"02/13/2019","967.04","967.64","972.15","963.98","10.83M","-0.05%"
"02/12/2019","967.51","958.79","967.75","958.79","11.36M","1.06%"
"02/11/2019","957.34","947.84","959.46","947.84","11.15M","1.10%"
"02/08/2019","946.91","953.18","956.43","945.87","12.47M","-0.66%"
"02/07/2019","953.16","956.67","962.95","949.25","13.04M","-0.38%"
"02/06/2019","956.77","963.04","963.04","955.51","15.24M","-0.45%"
"02/05/2019","961.11","941.11","961.72","940.94","17.93M","2.18%"
"02/04/2019","940.60","945.08","945.85","938.59","13.53M","-0.66%"
"02/01/2019","946.81","933.58","947.34","932.58","20.54M","2.57%"
"01/31/2019","923.13","929.33","935.48","920.44","17.01M","-0.63%"
"01/30/2019","928.97","924.17","929.22","921.28","11.11M","0.48%"
"01/29/2019","924.49","917.08","927.46","917.00","11.54M","0.77%"
"01/28/2019","917.45","922.04","922.90","917.37","11.03M","-0.40%"
"01/25/2019","921.14","930.30","934.39","920.90","12.53M","-0.97%"
"01/24/2019","930.16","933.63","935.17","927.55","13.99M","-0.39%"
"01/23/2019","933.80","938.12","938.12","929.18","12.49M","-0.47%"
"01/22/2019","938.24","938.43","943.14","933.16","11.67M","-0.04%"
"01/21/2019","938.60","937.44","940.44","933.91","8.76M","0.12%"
"01/18/2019","937.49","929.57","940.15","929.57","12.93M","0.92%"
"01/17/2019","928.96","923.91","930.27","918.08","11.61M","0.55%"
"01/16/2019","923.88","920.66","928.29","918.56","12.86M","0.47%"
"01/15/2019","919.57","916.76","920.69","914.56","10.68M","0.69%"
"01/14/2019","913.23","931.77","931.77","912.02","12.23M","-2.10%"
"01/11/2019","932.84","932.69","941.08","928.76","11.19M","0.00%"
"01/10/2019","932.83","937.42","937.84","928.74","11.69M","-0.65%"
"01/09/2019","938.91","936.02","948.56","936.02","15.19M","0.62%"
"01/08/2019","933.16","924.97","938.57","922.62","15.00M","0.87%"
"01/07/2019","925.11","919.98","927.28","912.99","12.79M","0.58%"
"01/04/2019","919.77","902.22","919.77","902.22","12.36M","2.04%"
"01/03/2019","901.35","901.99","905.05","894.99","10.72M","-0.16%"
