"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2020","6,574.40","6,524.19","6,593.65","6,501.55","21.17M","0.78%"
"10/22/2020","6,523.65","6,494.86","6,550.19","6,434.67","20.25M","0.45%"
"10/21/2020","6,494.27","6,609.41","6,614.31","6,478.16","22.78M","-1.62%"
"10/20/2020","6,601.39","6,608.99","6,658.88","6,576.73","18.11M","-0.16%"
"10/19/2020","6,611.92","6,607.89","6,661.07","6,597.66","13.83M","0.03%"
"10/16/2020","6,609.61","6,587.92","6,672.89","6,587.92","21.59M","0.33%"
"10/15/2020","6,587.92","6,697.79","6,697.79","6,538.10","25.21M","-1.67%"
"10/14/2020","6,699.91","6,689.73","6,729.16","6,647.99","19.74M","0.19%"
"10/13/2020","6,687.09","6,741.16","6,752.04","6,664.37","21.55M","-0.80%"
"10/12/2020","6,741.16","6,688.19","6,772.93","6,679.24","17.10M","0.79%"
"10/09/2020","6,688.07","6,679.68","6,715.16","6,655.83","27.32M","0.07%"
"10/08/2020","6,683.58","6,622.00","6,706.75","6,621.30","649.77M","0.93%"
"10/07/2020","6,621.92","6,500.84","6,625.83","6,499.81","37.91M","1.40%"
"10/06/2020","6,530.37","6,431.05","6,534.82","6,431.05","28.81M","1.54%"
"10/05/2020","6,431.10","6,386.47","6,464.59","6,386.47","19.76M","0.71%"
"10/02/2020","6,386.07","6,398.16","6,398.16","6,300.30","22.64M","-0.20%"
"10/01/2020","6,398.88","6,381.56","6,426.91","6,350.52","26.14M","0.28%"
"09/30/2020","6,380.90","6,362.58","6,407.46","6,305.21","24.12M","0.00%"
"09/29/2020","6,380.78","6,418.29","6,430.69","6,342.92","19.06M","-0.58%"
"09/28/2020","6,417.93","6,310.19","6,450.77","6,310.19","23.74M","1.72%"
"09/25/2020","6,309.22","6,239.00","6,309.22","6,124.86","22.82M","1.13%"
"09/24/2020","6,239.00","6,286.47","6,286.47","6,190.81","35.44M","-0.80%"
"09/23/2020","6,289.40","6,228.24","6,368.54","6,228.24","39.78M","0.97%"
"09/22/2020","6,228.73","6,253.80","6,281.13","6,173.36","29.26M","-0.40%"
"09/21/2020","6,253.80","6,472.92","6,472.92","6,223.66","35.21M","-3.58%"
"09/18/2020","6,486.27","6,562.21","6,574.78","6,484.83","50.55M","-1.20%"
"09/17/2020","6,564.77","6,577.76","6,591.45","6,533.41","27.21M","-0.43%"
"09/16/2020","6,592.92","6,533.95","6,595.54","6,516.88","29.81M","0.90%"
"09/15/2020","6,533.95","6,401.19","6,539.65","6,401.19","17.18M","2.09%"
"09/14/2020","6,399.88","6,369.16","6,423.62","6,369.16","17.84M","0.48%"
"09/11/2020","6,369.16","6,351.34","6,374.48","6,310.46","20.48M","0.42%"
"09/10/2020","6,342.57","6,354.56","6,389.48","6,311.47","16.28M","-0.18%"
"09/09/2020","6,354.26","6,283.58","6,361.63","6,222.45","18.80M","1.12%"
"09/08/2020","6,283.58","6,313.44","6,322.57","6,205.21","21.59M","-0.47%"
"09/07/2020","6,313.44","6,292.89","6,337.89","6,291.36","13.08M","0.33%"
"09/04/2020","6,292.39","6,287.32","6,386.86","6,228.55","31.31M","-0.04%"
"09/03/2020","6,294.71","6,385.68","6,454.30","6,290.21","33.79M","-1.26%"
"09/02/2020","6,375.24","6,391.32","6,471.89","6,360.69","19.28M","-0.42%"
"09/01/2020","6,402.39","6,434.75","6,468.82","6,340.51","24.45M","-0.50%"
"08/31/2020","6,434.44","6,523.05","6,552.25","6,434.44","15.32M","-1.08%"
"08/28/2020","6,505.01","6,538.14","6,583.21","6,486.51","21.64M","-0.49%"
"08/27/2020","6,536.85","6,574.83","6,626.98","6,536.85","18.22M","-0.65%"
"08/26/2020","6,579.62","6,468.85","6,579.62","6,425.88","13.58M","1.71%"
"08/25/2020","6,469.01","6,461.18","6,532.44","6,461.18","21.46M","0.13%"
"08/24/2020","6,460.88","6,400.28","6,488.05","6,400.28","13.80M","0.98%"
"08/21/2020","6,398.48","6,283.45","6,398.48","6,282.98","16.20M","1.83%"
"08/20/2020","6,283.34","6,378.82","6,399.76","6,245.98","17.98M","-1.50%"
"08/19/2020","6,379.03","6,347.81","6,385.22","6,332.36","14.87M","0.46%"
"08/18/2020","6,350.08","6,345.74","6,381.76","6,293.21","15.33M","0.05%"
"08/17/2020","6,346.80","6,379.93","6,379.93","6,274.30","12.68M","-0.53%"
"08/14/2020","6,380.31","6,464.20","6,464.20","6,319.21","23.28M","-1.19%"
"08/13/2020","6,457.27","6,487.24","6,487.24","6,428.19","22.44M","-0.46%"
"08/12/2020","6,487.25","6,432.64","6,496.23","6,376.32","37.71M","0.84%"
"08/11/2020","6,433.40","6,295.95","6,445.83","6,295.95","31.68M","2.30%"
"08/10/2020","6,288.55","6,278.41","6,332.35","6,278.41","15.80M","0.16%"
"08/07/2020","6,278.26","6,230.59","6,293.78","6,185.36","23.26M","0.72%"
"08/06/2020","6,233.54","6,262.84","6,270.25","6,186.53","24.22M","-0.46%"
"08/05/2020","6,262.66","6,184.39","6,264.56","6,184.39","40.55M","1.32%"
"08/04/2020","6,180.78","6,220.24","6,266.22","6,133.57","21.49M","-0.65%"
"08/03/2020","6,220.97","6,099.53","6,223.88","6,056.20","16.58M","1.99%"
"07/31/2020","6,099.59","6,139.00","6,209.39","6,091.54","27.02M","-0.64%"
"07/30/2020","6,139.00","6,219.66","6,238.89","6,060.80","21.77M","-1.31%"
"07/29/2020","6,220.64","6,225.20","6,225.20","6,164.09","15.35M","-0.08%"
"07/28/2020","6,225.70","6,155.59","6,243.62","6,155.59","18.79M","1.14%"
"07/27/2020","6,155.45","6,200.88","6,200.88","6,101.42","19.01M","-0.60%"
"07/24/2020","6,192.83","6,263.63","6,263.63","6,136.97","14.80M","-1.28%"
"07/23/2020","6,273.20","6,267.15","6,291.70","6,238.93","21.09M","0.12%"
